match id,tweet,user_name,description,location,query,rating,divisie
483854,Wordt het weer een complete offday?,r__bruinsma,,"Almelo, Nederland",#wilher since:2022-05-07,1,Eredivisie
483854,K keeper,bloemengooier,,,#wilher since:2022-05-07,5,Eredivisie
483854,"BOEM! YES!

  1-0",WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,1,Eredivisie
483854,"15. Willem II komt op voorsprong door een doelpunt van Wessel Dammers.

 | 1-0",HeraclesAlmelo,"Officiële Twitter Heracles Almelo. Volg ook Facebook (HeraclesAlmelo), Instagram (heraclesalmelo) en YouTube (HeraclesAlmelo) ⚫⚪",Almelo,#wilher since:2022-05-07,3,Eredivisie
483854,"Heracles mag woensdag ook zo voor de dag komen. Jezus, je kan opzich je best doet toch?",Marabongo,RKC Waalwijk. Register Taxateur Wonen.,"Waalwijk, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,"15. GOAL! 1-0 voor Willem II! Daar is inderdaad de treffer, Wessel Dammers maakt 'm.",BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,3,Eredivisie
483854,"14. Wt een kans(en) voor Willem II... Eerst wordt een kopbal van Wessel Dammers gepakt, in de rebound kan ook Free",BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,5,Eredivisie
483854,"Freek Heerkens
  official matches",RuudRTweet,Willem II / Filmliefhebber / Amateurfotograaf,,#wilher since:2022-05-07,4,Eredivisie
483854,"Freek Heerkens
  official matches",WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,4,Eredivisie
483854,Sterkte Nunna!,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,"Mooiste doek ooit!
Aan de support zal het niet liggen...",DimitriBroekhof,"""This sucks more, than anything that has ever sucked before""",Black Mesa Research Facility,#wilher since:2022-05-07,5,Eredivisie
483854,Ook al zon doorgesnoven schreeuw Jezus bij,bloemengooier,,,#wilher since:2022-05-07,1,Eredivisie
483854,"9. Volgende kans voor Willem II, maar een schot van Max Svensson (die de bal oppikt na een fout in de Almelose opbo",BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,1,Eredivisie
483854,Forza Willem II!,Strijbis,Brabant Westland | Handboog Curling | Quiz United | VOAB l World Archery (Europe) | Groundhopping | Fietser | Champagne | Verbinder | arnoudstrijbis@gmail.com,"Goirle, The Netherlands",#wilher since:2022-05-07,5,Eredivisie
483854,"6. Daar was bijna de 1-0... De Heracles-keeper bokst de bal tegen een ploeggenoot aan, maar haalt opgelucht adem: n",BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,1,Eredivisie
483854,"Tilburg, Tilburg Helmond komt eraan",bloemengooier,,,#wilher since:2022-05-07,5,Eredivisie
483854,Prachtige sfeeractie van Willem II,ClaudiaWR85,,,#wilher since:2022-05-07,5,Eredivisie
483854,WE GOANNNNN,Savannah99013,|| Mama van Xavi Dèz💙 || Willem II❤️⚪️💙⚽️ || Klaagt graag & praat graag💬 ||,,#wilher since:2022-05-07,3,Eredivisie
483854,Mooi die volle tribunes bij de degradatie kandidaten,Arjan95579166,"Ik benoem het zoals ik het zie zonder politiek of club gebonden gekleurde bril. Muziek-freak(insta:paap2304)
@feyenoord @gvvunitas @max33verstappen","Papendrecht, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,Top actie hoor!,wkoene,"'86 | door de weeks Product Manager data & content @ https://t.co/hT7ekQlLAT / https://t.co/OFesj7NfIB / https://t.co/ZYsfNwvHjv | Liefde voor de racefiets, sport, bier & NEC | strong protan",Haarlem,#wilher since:2022-05-07,5,Eredivisie
483854,4. Eerste poging komt van Willem II: schot van Leeroy Owusu gaat via een Heraclied naast: corner.,BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,1,Eredivisie
483854,TAMBM COMEOU: primeiro tempo igualmente iniciado para Willem II x Heracles Almelo. O lanterna da Eredivisie come,espremealaranja,"Blog sobre futebol holandês, em português. Ou: een blog over Nederlandse voetbal, in Portugees-taal.",,#wilher since:2022-05-07,5,Eredivisie
483854,Voor de supporters alleen al moet Willem II in de Eredivisie blijven vergeleken met de andere kandidaten,ProJustice1981,"⚽ Willem II
🌇 Tilburg
🏠 Hellevoetsluis
🏎 Max Verstappen 🇳🇱

Ondernemer , eigenwijs ( zegt de vrouw )
You like me or not i dont care 😉",Hellevoetsluis,#wilher since:2022-05-07,3,Eredivisie
483854,"1. We zijn begonnen in Tilburg.

 , !",HeraclesAlmelo,"Officiële Twitter Heracles Almelo. Volg ook Facebook (HeraclesAlmelo), Instagram (heraclesalmelo) en YouTube (HeraclesAlmelo) ⚫⚪",Almelo,#wilher since:2022-05-07,5,Eredivisie
483854,Prachtige sfeeractie en ambiance,arjankorte,,"Overijssel, Almelo",#wilher since:2022-05-07,5,Eredivisie
483854,"WIL-HER | 1' Aftrap

Willem II en Heracles zijn begonnen! De Tilburgers kwamen met een grootste sfeeractie. Vrijwel alle tr",Speurlicht,,Meppel,#wilher since:2022-05-07,5,Eredivisie
483854,KiNgSIdE KiNdERdiScO..  StIlBuRg.. mensen die dit durven te zeggen. Ga weg. dit bewijst maar weer hoe de support v,tiltillidie,,Tilburg,#wilher since:2022-05-07,1,Eredivisie
483854,"LET'S GO, TILBURG!",WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,"WIL-HER | 1' Aftrap

Willem II en Heracles zijn begonnen! De Tilburgers kwamen met een grootste sfeeractie. Vrijwel",NOSvoetbal,"Het laatste voetbalnieuws van de NOS, met live-updates van de eredivisie, het Nederlands elftal, de Champions League en de Europa League.",Hilversum,#wilher since:2022-05-07,5,Eredivisie
483854,Top actie hoor!,Jasper_Nijmegen,"Dikwijls ver weg bleef Nijmegen, mijn jeugd, toch dicht bij mij - Weer Trekken Wij Ten Strijde -","Nijmegen, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,Prachtige spandoeken daar bij Willem II. Petje af.,Spookalicious87,"Heracles ⚪⚫💙, ASV'er en vader van Esmé en Aaron.",Almelo,#wilher since:2022-05-07,5,Eredivisie
483854,1. Er is afgetrapt in een kolkend Koning Willem II Stadion: de Tilburgers zijn begonnen aan het thuisduel met Herac,BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,1,Eredivisie
483854,Prachtige doeken ik het Koning Willem II Stadion kort voor de aftrap bij Willem II-Heracles Almelo.,DeFaab,34 | Journalist | ⚽️🚲🎯 | Volgt @WillemII voor @OmroepBrabant | BN DeStem | De Langstraat/Uitgeverij EMdeJong | @VJournaal Oosterhout,Raamsdonksveer (Netherlands),#wilher since:2022-05-07,5,Eredivisie
483854,Topdoekies hoor bij Willem II !,RichIlvec,"één van de vijfentwintig tegenstanders! #StopFeyenoordcity “Feyenoord is een mooie club, je moet er alleen wel wat bij drinken”",010,#wilher since:2022-05-07,5,Eredivisie
483854,Prachtig doek zeg.,Sportsfeer,"🏠Hank(1974). Ik ♥️ #zoontjeRens! ©️ https://t.co/PU6vPXchMd, @RondevanHank.nl, @RyanKampSupport ⚽️Willem II, ♥️koers!🚴🏻‍♂️. Leerkracht basisonderwijs & PABO-student!",Hank (NL),#wilher since:2022-05-07,5,Eredivisie
483854,"Wow, wat een spandoek",NobodyELSe1985,Willem II supporter en trotse Tilburgse.,Tilburg,#wilher since:2022-05-07,5,Eredivisie
483854,Wow... echt wow... Wat een doeken. Wat een club.... Mijn club....,NielsdeBoer1981,"40 papa van Thijn. hart op de tong, Tilburg, WillemII. Queen, Freddie Mercury. soms op en vaak over het ""randje"". Speciaalbierliefhebber","Tilburg, Netherlands",#wilher since:2022-05-07,5,Eredivisie
483854,Prachtig doek zeg.,VermeerMichelle,Onderwijs - Tricolores - Reddingsbrigade Tillburg ’98,,#wilher since:2022-05-07,5,Eredivisie
483854,Prachtige sfeeractie,OutsideVoetbal,Tweet over 💰 📈📉en natuurlijk vooral ⚽️ ❤️💚🖤,Nederland,#wilher since:2022-05-07,5,Eredivisie
483854,prachtige doeken van Willem II! Complimenten. Come on Heracles!,martinvdhemel,,Nederland,#wilher since:2022-05-07,5,Eredivisie
483854,Prachtig doek zeg.,dekkerstim,Juicht voor @AFCAjax - Kijkt met een schuin oog naar @WillemII - “Voor een Ajacied behoorlijk objectief”,"Tilburg, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,Livestream Willem II vs Heracles Almelo 20.00u,Sportstream241,,,#wilher since:2022-05-07,5,Eredivisie
483854,Eredivisie livestream Willem II vs Heracles Almelo 20.00u,Sportstream241,,,#wilher since:2022-05-07,5,Eredivisie
483854,Toch altijd weer  spanning voor een wedstrijd.,Pauperjolanda,"Verzorgende I.G., dichteres, Heraclessupportster, cultuurliefhebster en oma",,#wilher since:2022-05-07,4,Eredivisie
483854,Voor altijd Willem II,Jonatan020402,,Kaatsheuvel,#wilher since:2022-05-07,5,Eredivisie
483854,Onze  vanavond,pablo0138,,,#wilher since:2022-05-07,5,Eredivisie
483854,All together,pablo0138,,,#wilher since:2022-05-07,5,Eredivisie
483854,COME ON,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,"[Eredivisie]

 Voici les compositions pour le match de 20h. 

 Willem II  Heracles Almelo 

 Les Tricolores sont la",RegardSurSport,"""Agis toujours bien, tu feras plaisir à quelques-uns et tu étonneras les autres."" - Mark Twain

La plus grande richesse au monde, c'est le savoir. 🧠",France,#wilher since:2022-05-07,4,Eredivisie
483854,"[Eredivisie]

 Voici les compositions pour le match de 20h. 

 Willem II  Heracles Almelo 

 Les Tricolo",Foot_NL,"☮🧡 Voir la vie en Oranje 🧡☮

📰 Avec une dose d'anecdote, d'histoire, etc. 📚

🦁 H̷o̷l̷l̷a̷n̷d̷a̷i̷s̷ ➡ Néerlandais 🇳🇱

📧 Followers 🐤 / VIP 👔 / Ads ❌",France,#wilher since:2022-05-07,4,Eredivisie
483854,"Ik heb zelden fysiek last van stress, maar nu krijg ik toch wel een zenuwtrekje onder mn oog",HierisIriss,,,#wilher since:2022-05-07,3,Eredivisie
483854,Dit is mijn club. In voor-en tegenspoed,Frijt113,Pleun's papa | Marsha's vriend | Ondernemend | Energiek | Commercieel | Netwerker | Verbinder | Willem II | Tilbofiel | Reizen | Lezen | Cultuursnuiver,"Tilburg, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,Nog  minuten....,HeraclesAlmelo,"Officiële Twitter Heracles Almelo. Volg ook Facebook (HeraclesAlmelo), Instagram (heraclesalmelo) en YouTube (HeraclesAlmelo) ⚫⚪",Almelo,#wilher since:2022-05-07,1,Eredivisie
483854,"Almelo Presente!
Awaydays are the best days!",mfw1970,"One Mythology,One History, One Reality, Almelo by birth @HeraclesAlmelo by choice. @FCNantes @MotherwellFC @VfLBochum1848eV  @MantovaCalcio",Nederland,#wilher since:2022-05-07,5,Eredivisie
483854,All together,RuudRTweet,Willem II / Filmliefhebber / Amateurfotograaf,,#wilher since:2022-05-07,5,Eredivisie
483854,"Sierra ipv de geschorste Ouahim. Hopelijk heeft Sierra in de afgelopen weken progressie gemaakt, want het is heel k",HAFCBJ,Papa van 2/Verslaafd aan voetbal/Heracles Almelo/Tottenham Hotspur/Schrijft wel eens een stukje,Almelo,#wilher since:2022-05-07,1,Eredivisie
483854,Drie punten pakken in de degradatiestrijd!,MatthijsSneppie,"Journalist: @omroepwestsport @omroepwest en @staantribune 
•  @Insta: MatthijsSnepvangers Niche: voetbalhistorie","Den Haag, Nederland",#wilher since:2022-05-07,3,Eredivisie
483854,Video: Corteo Willem II vandaag voorafgaand aan de thuiswedstrijd tegen Heracles Almelo. 07.05.2022!,stokkie013,Willem II ~ Tilburg,"Tilburg, Nederland",#wilher since:2022-05-07,1,Eredivisie
483854,SUPPORT,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,4,Eredivisie
483854,De corteo van Willem ll-fans is bij het Korvelplein aanbeland.,Stefann1896,Willem II | Football Traveller ✈️| Instagram: stefan1896| Tweets zijn op persoonlijke titel,,#wilher since:2022-05-07,4,Eredivisie
483854,Nog meer degradatiestress: Willem II-Heracles,Soccernews_nl,"Dagelijks het laatste voetbalnieuws uit binnen- en buitenland.

Wat kost gokken jou? Stop op tijd 18+",Nederland,#wilher since:2022-05-07,3,Eredivisie
483854,Onze  vanavond,tatuyahiguti2,サッカー好きの人はよろしく‼️‼️,,#wilher since:2022-05-07,5,Eredivisie
483854,hopen op weer een winst tijdens de uit wedstrijd,Nathalie7111,trotse moeder voetbal ⚽️ Heracles ⚫️⚪️ ... Karting Duitse herders ...skiën ⛷ ... #karting #vrijwilliger #wensambulance,"Almelo, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,Ziek en met koorts op de bank naar  kijken,tonpaulusse53,"Willem II, tennis, sportschool, mountainbiken.",,#wilher since:2022-05-07,5,Eredivisie
483854,en  de boxen op de  zijn al weer aan vervanging toe,Steef69344330,"Docent, Willem II , Spurs, voetbalvolger, Si-fan ❤️‍🔥 en wie kan er nu zeggen dat hij mee heeft gedaan aan komt dat schooott? Ongekend talent dus😏",,#wilher since:2022-05-07,5,Eredivisie
483854,Gas erop,BFijneman,nomen est omen| studeert geschiedenis aan de Erasmus Universiteit| Tilburger| Willem II| PSN BNiceguy| 💖Fatima,"Tilburg, Nederland",#wilher since:2022-05-07,1,Eredivisie
483854,De fans van Willem II zijn er klaar voor!,voetbalflitsen,"Het laatste voetbalnieuws over Ajax, Feyenoord, PSV en nog veel meer. Abonneer ook op @vtbflitsenwtf voor 'gekke' berichten en voetbalhumor.",,#wilher since:2022-05-07,5,Eredivisie
483854,Crowley scoort van buiten de 16,Koen_LF,https://t.co/ecEsnFialM // Ik doe leuke dingen met Lanterfantje en Kruiken Emblemen ✌🏻en drink graag een lauwe halve liter bij Willlem II.,"Tilburg, Noord-Brabant",#wilher since:2022-05-07,1,Eredivisie
483854,Deze club,013mark,,,#wilher since:2022-05-07,5,Eredivisie
483854,"Opstelling Willem II: Wellenreuther, Owusu, Heerkens, Dammers, Khn, Saddiki, Llonch, Crowley, Svensson, Khlert, H",bet365_nl,Deel onze berichten niet met personen onder de 25 jaar. Wat kost gokken jou? Stop op tijd. 18+ https://t.co/CdSEm49B7T https://t.co/NGhqKKMACy,,#wilher since:2022-05-07,3,Eredivisie
483854,"Onze club &amp; 
onze stad",forza1896,Willem II / Tilburg / 🌱,"Tilburg, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,Video: Corteo Willem II vandaag voorafgaand aan de thuiswedstrijd tegen Heracles Almelo. 07.05.2022!,ultrassnl,Ultrassnl 🇳🇱  Awaydays ~ Tifo’s ~ Pyro’s,,#wilher since:2022-05-07,1,Eredivisie
483854,"Onze club &amp; 
onze stad",J_Barbosa1982,,Dragão Stadium,#wilher since:2022-05-07,5,Eredivisie
483854,The favorite has won 9 straight  matches played between Willem II and Heracles. Willem II is the favorit,_TJKC_,I watch a lot of sports. College basketball voter. @StatsPerform statistician in past life 📊 @VegasInsider Editorial Production Manager | iSportGenius 🤓,,#wilher since:2022-05-07,5,Eredivisie
483854,"Onze club &amp; 
onze stad",WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,De corteo van Willem ll-fans is bij het Korvelplein aanbeland.,nicol_en_co,"Nicol (van geocachingteam nicolenco )
Mama van 2 boys en 1 labrador",tilburg,#wilher since:2022-05-07,4,Eredivisie
483854,Voor altijd Willem II,J_Barbosa1982,,Dragão Stadium,#wilher since:2022-05-07,5,Eredivisie
483854,Prima corteo zo te zien.,Stefann1896,Willem II | Football Traveller ✈️| Instagram: stefan1896| Tweets zijn op persoonlijke titel,,#wilher since:2022-05-07,4,Eredivisie
483854,Onderweg naar Tilburg,marvinbingo,"Chapter #43 Supertrots op mn kids Kyra, Sam en Jeb.  Almelo, Heracles, Wat wilt ze da!","Almelo, Nederland",#wilher since:2022-05-07,4,Eredivisie
483854,Met deze formatie treedt Heracles Almelo straks aan tegen Willem II.,rtvoostsport,Het laatste sportnieuws van Overijssel. Volg ons ook op Instagram https://t.co/1HL3moYm6J,Hengelo,#wilher since:2022-05-07,5,Eredivisie
483854,De opstelling van Willem II,baswolters,Communivator / Verbinder / Presenteren merken / social media / communicatie/  netwerken /  Twente / Oldenzaal / MTB /  Quick20,Twente,#wilher since:2022-05-07,5,Eredivisie
483854,De opstelling van Willem II,HeraclesAlmelo,"Officiële Twitter Heracles Almelo. Volg ook Facebook (HeraclesAlmelo), Instagram (heraclesalmelo) en YouTube (HeraclesAlmelo) ⚫⚪",Almelo,#wilher since:2022-05-07,5,Eredivisie
483854,Prima corteo zo te zien.,Jorisdk_,Tilburg Tifosi,"Tilburg, Nederland",#wilher since:2022-05-07,4,Eredivisie
483854,"De elf van Willem II zijn bekend! Freek Heerkens staat weer centraal achterin, Jizz Hornkamp weer in de spits. Ch",BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,4,Eredivisie
483854,Onze  vanavond,HeraclesAlmelo,"Officiële Twitter Heracles Almelo. Volg ook Facebook (HeraclesAlmelo), Instagram (heraclesalmelo) en YouTube (HeraclesAlmelo) ⚫⚪",Almelo,#wilher since:2022-05-07,5,Eredivisie
483854,Excessief hooliganisme aan het uitvoeren met wereldberoemde Twitteraar en Willem II-prominent,lucva_7,ik ben mij er eentje,,#wilher since:2022-05-07,1,Eredivisie
483854,Avondje degradatiekrakers.. Altijd leuk om te kijken als neutrale kijken,Treech29,MVV Maastricht | Voetbal-verslaafd | Geeft graag over alles een mening (vooral over voetbal)  | Support your local |,"Maastricht, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,Corteo gearriveerd bij het Koning Willem ll stadion.,BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,5,Eredivisie
483854,"Ze hebben trommeltjes en rotjes! ( en misschien zelfs ook sterretjes, maar die hoor ik natuurlijk niet).",MeesterKwel,(Twittert altijd uit naam van derden),,#wilher since:2022-05-07,1,Eredivisie
483854,Veel sterkte Ch!,CrapanzanoRobin,Volgt nieuws over Ajax,,#wilher since:2022-05-07,5,Eredivisie
483854,"Bij het zien van al die Corteo filmpjes, heb ik zo'n enorm vertrouwen in de overwinning dat ik op bet 365 een bet g",kingniels,"When a leader has fallen, a Hero arise|Toekomstig kopman, nu studeren| Ook hard werken| Ook voor de baas| Vrijwillig supporter bij Willem II Tilburg | Bier",Helmond,#wilher since:2022-05-07,5,Eredivisie
483854,"Tilburg

Voorspellingen voor ?",HeraclesAlmelo,"Officiële Twitter Heracles Almelo. Volg ook Facebook (HeraclesAlmelo), Instagram (heraclesalmelo) en YouTube (HeraclesAlmelo) ⚫⚪",Almelo,#wilher since:2022-05-07,3,Eredivisie
483854,Freek Heerkens en Jizz Hornkamp keren terug in de basis bij Willem II. Ook een plek bij de eerste elf voor Daniel C,DeFaab,34 | Journalist | ⚽️🚲🎯 | Volgt @WillemII voor @OmroepBrabant | BN DeStem | De Langstraat/Uitgeverij EMdeJong | @VJournaal Oosterhout,Raamsdonksveer (Netherlands),#wilher since:2022-05-07,4,Eredivisie
483854,De corteo van Willem ll-fans is bij het Korvelplein aanbeland.,BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,4,Eredivisie
483854,I love the sound of degradatie in the afternoon.,MeesterKwel,(Twittert altijd uit naam van derden),,#wilher since:2022-05-07,5,Eredivisie
483854,"MAKE
IT
HAPPEN",DenArvid,Willem II supporter - Voetbalmaf - Groundhopping - Stedentrips - Terras - Muziek - Films - Politiek,,#wilher since:2022-05-07,5,Eredivisie
483854,Veel sterkte Ch!,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,All together,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,"MAKE
IT
HAPPEN",WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,Prima corteo zo te zien.,DeKruikenzeiker,Ik schreef cynische (en slechte) wedstrijdverslagen over waardeloze wedstrijden van Willem II. Nu één van de mensen achter Willem II-podcast @DeKorvelseKant.,"Tilburg, Nederland",#wilher since:2022-05-07,4,Eredivisie
483854,"Aan de steun zal het niet liggen bij Willem II vanavond!

 

 20.00 uur
 ESPN
#",CrapanzanoRobin,Volgt nieuws over Ajax,,#wilher since:2022-05-07,1,Eredivisie
483854,"Aan de steun zal het niet liggen bij Willem II vanavond!

 

 20.00 uur
 ESPN
#",ESPNnl,Voor de fans. Altijd en overal. Ga naar https://t.co/lyuyqB5EPv en download de ESPN App ➡️ https://t.co/Gyt1fC8XPk,The Netherlands,#wilher since:2022-05-07,1,Eredivisie
483854,"Nog iets meer dan 90 minuten en dan gaat het beginnen ongezonde spanning 
Voor club voor de stad",1896_tilburg,Tilburg 013/1896 = Willem II,,#wilher since:2022-05-07,2,Eredivisie
483854,Voor altijd Willem II,CrapanzanoRobin,Volgt nieuws over Ajax,,#wilher since:2022-05-07,5,Eredivisie
483854,Voor altijd Willem II,Jorisdk_,Tilburg Tifosi,"Tilburg, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,De spelersbus van Willem ll is gearriveerd bij het stadion.,BD_WillemII,Het Brabants Dagblad over Willem II,,#wilher since:2022-05-07,5,Eredivisie
483854,Haha en dat zegt iemand uit het meest sfeerloze stadion waarin de minst populaire ploeg in Brabant,tricolorerwb,,,#wilher since:2022-05-07,1,Eredivisie
483854,"Wedstrijdspanning. 
P ophalen 
Naar het stadion",karelwijne,Geboren Zeeuws Vlaming - supporter van Willem II - Tilburg  - uitgever - ondernemerschap - vader van P.,Tilburg,#wilher since:2022-05-07,4,Eredivisie
483854,Voor altijd Willem II,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,In Marokko zijn is natuurlijk geweldig. Minder leuk is dat ik de kraker tegen Heracles vanavond moet missen. Eerste,petervangool,Tilburger | 🏠 Amsterdam | Europeaan 🇪🇺 | Willem II ⚽ | Travelling 🌍 | Middle East | Religion | Islam | Uni. Utrecht | D66,Tilburg,#wilher since:2022-05-07,3,Eredivisie
483854,"ALLES GEVEN VANAVOND!!!! Vamossss ! Wij voor jullie, jullie voor ons!!",Royvolaart,"🐓 |Kok | Willem II || Owner of Doncello, homemade limoncello met een twist van Passievruchten. Info@doncello.nl voor meer informatie.","Tilburg, Nederland",#wilher since:2022-05-07,5,Eredivisie
483854,matchday!!!,hellcat013,"*Beerfluencer, komt pas tot leven na de 3e kop koffie, maakt graag foto's, WII, 013, peuter/bso juffie*",013,#wilher since:2022-05-07,5,Eredivisie
483854,Matchday let's goooo!,hakkenbijl,⚽️ Willem II  | 🏒 Tilburg Trappers | 🏎 F1 | ✈ Reizen door heel Europa voor mijn werk | 🥩 & 🍻 BBQ & Bier,,#wilher since:2022-05-07,5,Eredivisie
483854,Tilburg away,gvdb97,Heracles Almelo & Borussia Dortmund ⚽️,"Schelfhorst-Noordwest, Almelo",#wilher since:2022-05-07,1,Eredivisie
483854,"Alle clubs die vechten om degradatie komen vanavond in aktie: Fortuna Sittard, Pec Zwolle, Willem2 en Sparta",xxERWINxx,Welkom op mijn profiel! Ik ben Erwin uit Enschede en hou van #GTST ♥Britt Scholte♥ Geraldine Kemper ♥ Maan ♥ Volg mij ook op instagram:,Enschede,#wilher since:2022-05-07,1,Eredivisie
483854,"Wat een potje vanavond. Eerste van drie finales. Spelers moeten tot het gaatje gaan, voor de club en voor de stad.",TillyTilburg,,013,#wilher since:2022-05-07,5,Eredivisie
483854,Willem II won negen van de 15 eerdere thuiswedstrijden tegen Heracles Almelo. Slechts twee keer eindigde de ontmoet,wedopvoetbal,https://t.co/W48JJfQQwI is een informatieve website voor wedden op voetbal Nederland en België. Lees informatie over legale bookmakers en voetbalwedden.,Nederland,#wilher since:2022-05-07,1,Eredivisie
483854,Een vliegende start?,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,3,Eredivisie
483854,"Willem II
Sinds 1896",DenArvid,Willem II supporter - Voetbalmaf - Groundhopping - Stedentrips - Terras - Muziek - Films - Politiek,,#wilher since:2022-05-07,5,Eredivisie
483854,:  Naar het stadion,WillemII,"Willem II | Tilburg | 1896 | 🏟 Koning Willem II stadion | 🥇 Champions of 1916, 1952, 1955 | 🏆 Cupwinners of 1944, 1963 | #LeevHoezee👑",Koning Willem II stadion,#wilher since:2022-05-07,5,Eredivisie
483854,Mijn lijf zegt dat ik thuis moet blijven ondanks dat ik al heel de dag op bed heb gelegen maardat gaan we dus echt,miekeys,"Willem II supporter, rolstoelbasketbal, If you can’t stand up, stand out!",Tilburg,#wilher since:2022-05-07,5,Eredivisie
483854,Eredivisie livestream Willem II vs Heracles Almelo 20.00u,freesoccer24,Freesoccer,,#wilher since:2022-05-07,5,Eredivisie
483854,Livestream Willem II vs Heracles Almelo 20.00u,freesoccer24,Freesoccer,,#wilher since:2022-05-07,5,Eredivisie
483854,Livestream Willem II vs Heracles Almelo 20.00u,Sportstream241,,,#wilher since:2022-05-07,5,Eredivisie
483854,Eredivisie livestream Willem II vs Heracles Almelo 20.00u,Sportstream241,,,#wilher since:2022-05-07,5,Eredivisie
483854,Stem ook vanavond weer op jouw KPN Man of the Match!,ESPNnl,Voor de fans. Altijd en overal. Ga naar https://t.co/lyuyqB5EPv en download de ESPN App ➡️ https://t.co/Gyt1fC8XPk,The Netherlands,#wilher since:2022-05-07,5,Eredivisie
483854,"Onderweg naar Tilly... 

Boef en de gelogeerd aap ff uit de speaker.. 

Afgeladen stadion vanavond bij  va",Sjaakwonderhaak,"bier, BBQ, groundhoppen, vader van 3 prachtige dochters",,#wilher since:2022-05-07,5,Eredivisie
