match id,entity,type,positive,sentiment,divisie
473560,Nederlands,NORP,1,negative,Eredivisie
473560,Champions League,ORG,1,negative,Eredivisie
473560,Europa,GPE,1,negative,Eredivisie
473560,Kramp,EVENT,5,positive,Eredivisie
473560,zestien,CARDINAL,5,positive,Eredivisie
473560,Hobby,PERSON,5,positive,Eredivisie
473560,Fc Groningen,ORG,5,positive,Eredivisie
473560,Darten,PERSON,5,positive,Eredivisie
473560,Pink Floyd,WORK_OF_ART,5,positive,Eredivisie
473560,Fish,ORG,5,positive,Eredivisie
473560,Muse,ORG,5,positive,Eredivisie
473560,Rammstein,ORG,5,positive,Eredivisie
473560,Nightwish,LAW,5,positive,Eredivisie
473560,Dream Theater,ORG,5,positive,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,1,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,complee,GPE,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,Gabry,PERSON,5,positive,Eredivisie
473560,Tara,PERSON,5,positive,Eredivisie
473560,Koen,PERSON,5,positive,Eredivisie
473560,Sam   ,WORK_OF_ART,5,positive,Eredivisie
473560,FC Groningen,ORG,5,positive,Eredivisie
473560,Scheemda,GPE,5,positive,Eredivisie
473560,Grunneger veur,EVENT,5,positive,Eredivisie
473560,FC Groningen,ORG,5,positive,Eredivisie
473560,Arnhem,GPE,5,positive,Eredivisie
473560,Strand Larsen,FAC,5,positive,Eredivisie
473560,0,CARDINAL,5,positive,Eredivisie
473560,1,CARDINAL,5,positive,Eredivisie
473560,46,CARDINAL,1,negative,Eredivisie
473560,tweede,ORDINAL,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,1,CARDINAL,1,negative,Eredivisie
473560,fc groningen,ORG,4,neutral,Eredivisie
473560,fc dordrecht,ORG,4,neutral,Eredivisie
473560,RikKleinEntink       ,ORG,5,positive,Eredivisie
473560,The Rest   dunne,WORK_OF_ART,5,positive,Eredivisie
473560,50cm,QUANTITY,5,positive,Eredivisie
473560,Hopppppaaaaaaaaaa,FAC,5,positive,Eredivisie
473560,0,CARDINAL,5,positive,Eredivisie
473560,2,CARDINAL,5,positive,Eredivisie
473560,Prettig,PERSON,5,positive,Eredivisie
473560,at DICTU,ORG,5,positive,Eredivisie
473560,FC Groningen,ORG,5,positive,Eredivisie
473560,LCFC,ORG,5,positive,Eredivisie
473560,S04,WORK_OF_ART,5,positive,Eredivisie
473560,Groundhoppen,GPE,5,positive,Eredivisie
473560,Buijs,PERSON,5,positive,Eredivisie
473560,Arnhem Cup,EVENT,1,negative,Eredivisie
473560,17,CARDINAL,1,negative,Eredivisie
473560,cluppie h,ORG,1,negative,Eredivisie
473560,20 minuten,TIME,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,fcemmenjeugd l Speler,ORG,1,negative,Eredivisie
473560,GOMOS,ORG,1,negative,Eredivisie
473560,4,CARDINAL,1,negative,Eredivisie
473560,66,CARDINAL,5,positive,Eredivisie
473560,FC Groningen,ORG,5,positive,Eredivisie
473560,Suslov,PERSON,5,positive,Eredivisie
473560,Kasanwirjo,FAC,5,positive,Eredivisie
473560,FC Groningen,ORG,5,positive,Eredivisie
473560,Noorden,LOC,5,positive,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,Belgian,NORP,1,negative,Eredivisie
473560,Dutch cheese   Luxembourgish chocolate,WORK_OF_ART,1,negative,Eredivisie
473560,The Beautiful Game,WORK_OF_ART,1,negative,Eredivisie
473560,7,CARDINAL,1,negative,Eredivisie
473560,2020 vorig,DATE,1,negative,Eredivisie
473560,GOL,ORG,1,negative,Eredivisie
473560,67,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,Nederlandse,NORP,1,negative,Eredivisie
473560,Portugees,LANGUAGE,1,negative,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,Hatseflats,PERSON,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,O13,ORG,1,negative,Eredivisie
473560,1,CARDINAL,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,VV Eenrum,ORG,1,negative,Eredivisie
473560,Dynamo Dresden,ORG,1,negative,Eredivisie
473560,SP,ORG,1,negative,Eredivisie
473560,De Leeuw,FAC,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,GelreDome,EVENT,1,negative,Eredivisie
473560,RTV Noord,ORG,1,negative,Eredivisie
473560,provincie Groningen,GPE,1,negative,Eredivisie
473560,67,CARDINAL,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,Accountancy   ,ORG,1,negative,Eredivisie
473560,MijnVitesse,FAC,1,negative,Eredivisie
473560,Tech   Tweets in,ORG,1,negative,Eredivisie
473560,Opinions are my own,ORG,1,negative,Eredivisie
473560,Hoppa,GPE,3,neutral,Eredivisie
473560,0,CARDINAL,3,neutral,Eredivisie
473560,2,CARDINAL,3,neutral,Eredivisie
473560,10,CARDINAL,3,neutral,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,FC Groningen,ORG,3,neutral,Eredivisie
473560,2015,DATE,3,neutral,Eredivisie
473560,ManhoefMovement,ORG,5,positive,Eredivisie
473560,Strand Larsen,FAC,5,positive,Eredivisie
473560,Suslov,PERSON,5,positive,Eredivisie
473560,0,CARDINAL,5,positive,Eredivisie
473560,2,CARDINAL,5,positive,Eredivisie
473560,Italiaans,LANGUAGE,5,positive,Eredivisie
473560,FC Groningen,ORG,5,positive,Eredivisie
473560,Juventus,ORG,5,positive,Eredivisie
473560,Top2000,CARDINAL,5,positive,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,GroningerHavens,CARDINAL,1,negative,Eredivisie
473560,JAAA LEKKER DE LEEUW,ORG,4,neutral,Eredivisie
473560,Myrthe,PERSON,4,neutral,Eredivisie
473560,Waylon,PERSON,4,neutral,Eredivisie
473560,GelreDome,EVENT,3,neutral,Eredivisie
473560,Groningen,GPE,3,neutral,Eredivisie
473560,0,CARDINAL,3,neutral,Eredivisie
473560,2,CARDINAL,3,neutral,Eredivisie
473560,AD   ,ORG,3,neutral,Eredivisie
473560,Feyenoord,ORG,5,positive,Eredivisie
473560,6,CARDINAL,5,positive,Eredivisie
473560,Feyenoord,ORG,5,positive,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,twee,CARDINAL,5,positive,Eredivisie
473560,Jaaaaa,PERSON,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,97,CARDINAL,1,negative,Eredivisie
473560,67,CARDINAL,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,Vitesse Arnhem,ORG,1,negative,Eredivisie
473560,Vycj8xNgDN   ,WORK_OF_ART,1,negative,Eredivisie
473560,1zDO2dXwzu,CARDINAL,1,negative,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,Jaaaaaaaaaa,WORK_OF_ART,1,negative,Eredivisie
473560,Verdomme,WORK_OF_ART,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,2015,DATE,1,negative,Eredivisie
473560,Jaaaaaaaa,FAC,1,negative,Eredivisie
473560,De Leeuw,ORG,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,FC,ORG,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,0594,DATE,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,YES,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,De Leeuw,WORK_OF_ART,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,BAM,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,HANOS Groningen   ,ORG,1,negative,Eredivisie
473560,KaapHoorn,GPE,1,negative,Eredivisie
473560,RUG,ORG,1,negative,Eredivisie
473560,StMaartenCollege,ORG,1,negative,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,MilanWieringa,ORG,1,negative,Eredivisie
473560,De Leeuw,ORG,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,SZ Houder,ORG,1,negative,Eredivisie
473560,Energy,ORG,1,negative,Eredivisie
473560,Jaaaaaaa,PERSON,2,neutral,Eredivisie
473560,Lekker boys,ORG,5,positive,Eredivisie
473560,29 jaar,DATE,5,positive,Eredivisie
473560,Koskamp,GPE,5,positive,Eredivisie
473560,Pamela,PERSON,5,positive,Eredivisie
473560,2013,DATE,5,positive,Eredivisie
473560,Jake,PERSON,5,positive,Eredivisie
473560,Groningen,GPE,5,positive,Eredivisie
473560,GOOOOOOOOOOOOOOL         ,ORG,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,Noorden,LOC,1,negative,Eredivisie
473560,Noor,NORP,3,neutral,Eredivisie
473560,Twee,CARDINAL,3,neutral,Eredivisie
473560,Jaaaaaaaaaa,WORK_OF_ART,1,negative,Eredivisie
473560,Verdomme,WORK_OF_ART,1,negative,Eredivisie
473560,FC,ORG,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,ɀ,PERSON,1,negative,Eredivisie
473560,6,CARDINAL,1,negative,Eredivisie
473560,50,CARDINAL,1,negative,Eredivisie
473560,1,CARDINAL,1,negative,Eredivisie
473560,Sherlock,WORK_OF_ART,1,negative,Eredivisie
473560,Jaaaa,PERSON,1,negative,Eredivisie
473560,1,CARDINAL,1,negative,Eredivisie
473560,JAAAAAAAA,ORG,3,neutral,Eredivisie
473560,Romy,PERSON,3,neutral,Eredivisie
473560,Nick   Mason,PERSON,3,neutral,Eredivisie
473560,Grunn,NORP,3,neutral,Eredivisie
473560,yessssssZzzzzzz,ORG,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,tweede,ORDINAL,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,T5OU6Hlm3A,WORK_OF_ART,1,negative,Eredivisie
473560,nijmegen,GPE,2,neutral,Eredivisie
473560,afrika,GPE,2,neutral,Eredivisie
473560,ierland,GPE,2,neutral,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,De Leeuw,WORK_OF_ART,1,negative,Eredivisie
473560,AD   ,ORG,1,negative,Eredivisie
473560,Michael de Leeuw,PERSON,1,negative,Eredivisie
473560,0,CARDINAL,1,negative,Eredivisie
473560,2,CARDINAL,1,negative,Eredivisie
473560,Telegraaf Telesport,ORG,1,negative,Eredivisie
473560,2000,DATE,1,negative,Eredivisie
473560,Clubwatcher,PERSON,1,negative,Eredivisie
473560,FC Utrecht,ORG,1,negative,Eredivisie
473560,FC Twente,ORG,1,negative,Eredivisie
473560,Feyenoord,ORG,1,negative,Eredivisie
473560,PSV,ORG,1,negative,Eredivisie
473560,Mail,PERSON,1,negative,Eredivisie
473560,j kapteijns,PERSON,1,negative,Eredivisie
473560,conpazion,PERSON,1,negative,Eredivisie
473560,Vitesse Oosttribune,ORG,1,negative,Eredivisie
473560,Paulos,GPE,4,neutral,Eredivisie
473560,Groningen,GPE,4,neutral,Eredivisie
473560,FC Groningen,ORG,4,neutral,Eredivisie
473560,SZ Houder,ORG,4,neutral,Eredivisie
473560,Energy,ORG,4,neutral,Eredivisie
473560,Gaan,ORG,1,negative,Eredivisie
473560,65,CARDINAL,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,Vitesse Arnhem,ORG,1,negative,Eredivisie
473560,Vycj8xNgDN   ,WORK_OF_ART,1,negative,Eredivisie
473560,1zDO2dXwzu,CARDINAL,1,negative,Eredivisie
473560,Neerlandicus,NORP,3,neutral,Eredivisie
473560,Vitessefan,PERSON,3,neutral,Eredivisie
473560,Arctic Monkeysfan,ORG,3,neutral,Eredivisie
473560,FC,ORG,4,neutral,Eredivisie
473560,Groningen,GPE,4,neutral,Eredivisie
473560,ɀ,PERSON,4,neutral,Eredivisie
473560,6,CARDINAL,4,neutral,Eredivisie
473560,50,CARDINAL,4,neutral,Eredivisie
473560,1,CARDINAL,4,neutral,Eredivisie
473560,Sherlock,WORK_OF_ART,4,neutral,Eredivisie
473560,groen wit,ORG,5,positive,Eredivisie
473560,Kom,FAC,1,negative,Eredivisie
473560,week,DATE,1,negative,Eredivisie
473560,17,CARDINAL,1,negative,Eredivisie
473560,FC,ORG,1,negative,Eredivisie
473560,More,NORP,5,positive,Eredivisie
473560,Believen,GPE,5,positive,Eredivisie
473560,fred durst,PERSON,5,positive,Eredivisie
473560,Twello,GPE,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,provincie Groningen,GPE,1,negative,Eredivisie
473560,Danny Buijs,PERSON,1,negative,Eredivisie
473560,Danny,PERSON,1,negative,Eredivisie
473560,Buijs,PERSON,1,negative,Eredivisie
473560,NL,NORP,1,negative,Eredivisie
473560,co gD9PETPcM9,PERSON,1,negative,Eredivisie
473560,61,CARDINAL,5,positive,Eredivisie
473560,Suslov,PERSON,5,positive,Eredivisie
473560,Vitesse Arnhem,ORG,5,positive,Eredivisie
473560,Vycj8xNgDN   ,WORK_OF_ART,5,positive,Eredivisie
473560,1zDO2dXwzu,CARDINAL,5,positive,Eredivisie
473560,half uur,TIME,1,negative,Eredivisie
473560,Vitesse,ORG,1,negative,Eredivisie
473560,Arnhem,GPE,1,negative,Eredivisie
473560,CC,FAC,1,negative,Eredivisie
473560,212,CARDINAL,1,negative,Eredivisie
473560,3,CARDINAL,1,negative,Eredivisie
473560,derde,ORDINAL,1,negative,Eredivisie
473560,mn,GPE,1,negative,Eredivisie
473560,Top2000,CARDINAL,1,negative,Eredivisie
473560,Dankerlui,PERSON,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,Zeefui,WORK_OF_ART,1,negative,Eredivisie
473560,YOU,PERSON,1,negative,Eredivisie
473560,22,CARDINAL,1,negative,Eredivisie
473560,half uur,TIME,5,positive,Eredivisie
473560,ESPN,ORG,5,positive,Eredivisie
473560,44,CARDINAL,5,positive,Eredivisie
473560,Vermijdende,PERSON,5,positive,Eredivisie
473560,Or I ll kill you,WORK_OF_ART,5,positive,Eredivisie
473560,Nederlandse,NORP,1,negative,Eredivisie
473560,COVID,ORG,1,negative,Eredivisie
473560,Vitesse   ,ORG,1,negative,Eredivisie
473560,Charly Bosveld,PERSON,1,negative,Eredivisie
473560,123,CARDINAL,1,negative,Eredivisie
473560,818,CARDINAL,1,negative,Eredivisie
473560,Bjorn Meijer,PERSON,5,positive,Eredivisie
473560,groen wit,ORG,5,positive,Eredivisie
473560,0,CARDINAL,2,neutral,Eredivisie
473560,1,CARDINAL,2,neutral,Eredivisie
473560,africa cup,EVENT,2,neutral,Eredivisie
473560,Bjorn Meijer,PERSON,5,positive,Eredivisie
473560,Hankouri,PERSON,5,positive,Eredivisie
473560,GroningerHavens,CARDINAL,1,negative,Eredivisie
473560,Dankerlui,PERSON,3,neutral,Eredivisie
473560,Dankerlui,PERSON,3,neutral,Eredivisie
473560,56,CARDINAL,1,negative,Eredivisie
473560,twee,CARDINAL,1,negative,Eredivisie
473560,Buitink,PERSON,1,negative,Eredivisie
473560,Leeuwenburgh,GPE,1,negative,Eredivisie
473560,Grb,EVENT,1,negative,Eredivisie
473560,Vitesse Arnhem,ORG,1,negative,Eredivisie
473560,Vycj8xNgDN   ,WORK_OF_ART,1,negative,Eredivisie
473560,1zDO2dXwzu,CARDINAL,1,negative,Eredivisie
473560,Abraham,PERSON,4,neutral,Eredivisie
473560,75,CARDINAL,4,neutral,Eredivisie
473560,FC Groningen,ORG,4,neutral,Eredivisie
473560,Dankerlui,PERSON,3,neutral,Eredivisie
473560,FC Supporter,ORG,3,neutral,Eredivisie
473560,1998,DATE,3,neutral,Eredivisie
473560,Voetbal,PERSON,3,neutral,Eredivisie
473560,God,PERSON,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,3,CARDINAL,1,negative,Eredivisie
473560,4,CARDINAL,1,negative,Eredivisie
473560,Groningen,GPE,1,negative,Eredivisie
473560,wegsleept,PERSON,1,negative,Eredivisie
473560,1,CARDINAL,1,negative,Eredivisie
473560,Drenthe,GPE,1,negative,Eredivisie
473560,Moi,PERSON,1,negative,Eredivisie
473560,Remigius Legal   ,PERSON,1,negative,Eredivisie
473560,Academie voor Vastgoed,ORG,1,negative,Eredivisie
473560,Dankerlui,PERSON,1,negative,Eredivisie
473560,Buijs,PERSON,1,negative,Eredivisie
473560,FC Supporter,ORG,1,negative,Eredivisie
473560,1998,DATE,1,negative,Eredivisie
473560,Voetbal,PERSON,1,negative,Eredivisie
473560,Meijer,PERSON,2,neutral,Eredivisie
473560,Groningen,GPE,2,neutral,Eredivisie
473560,FC Groningen,ORG,2,neutral,Eredivisie
473560,SZ Houder,ORG,2,neutral,Eredivisie
473560,Energy,ORG,2,neutral,Eredivisie
473560,51,CARDINAL,1,negative,Eredivisie
473560,FC Groningen,ORG,1,negative,Eredivisie
473560,Meijer,PERSON,1,negative,Eredivisie
473560,Vitesse Arnhem,ORG,1,negative,Eredivisie
473560,Vycj8xNgDN   ,WORK_OF_ART,1,negative,Eredivisie
473560,1zDO2dXwzu,CARDINAL,1,negative,Eredivisie
473560,Openda,ORG,1,negative,Eredivisie
473560,Antony,PERSON,1,negative,Eredivisie
473560,Liberaal   ,ORG,1,negative,Eredivisie
473560,Feyenoord   ,ORG,1,negative,Eredivisie
473560,Vroegh,ORG,3,neutral,Eredivisie
473560,Drenthe,GPE,3,neutral,Eredivisie
473560,Moi,PERSON,3,neutral,Eredivisie
473560,Praxis Arnhem Oost,ORG,1,negative,Eredivisie
473560,Vitessefans,LANGUAGE,1,negative,Eredivisie
473560,Vi,PERSON,1,negative,Eredivisie
473560,Drenthe,GPE,1,negative,Eredivisie
473560,Moi,PERSON,1,negative,Eredivisie
473560,Rasmussen,PERSON,4,neutral,Eredivisie
473560,Groninger,NORP,4,neutral,Eredivisie
473560,Big Green,ORG,1,negative,Eredivisie
473560,1,CARDINAL,1,negative,Eredivisie
473272,26,CARDINAL,3,neutral,Eredivisie
473272,FC,ORG,3,neutral,Eredivisie
473272,twee,CARDINAL,3,neutral,Eredivisie
473272,3,CARDINAL,1,negative,Eredivisie
473272,3,CARDINAL,1,negative,Eredivisie
473272,4,CARDINAL,1,negative,Eredivisie
473272,Sparta,PERSON,1,negative,Eredivisie
473272,Ahead Eagles,ORG,1,negative,Eredivisie
473272,Fortuna,ORG,1,negative,Eredivisie
473272,3,CARDINAL,1,negative,Eredivisie
473272,Waalwijk,GPE,1,negative,Eredivisie
473272,1,CARDINAL,1,negative,Eredivisie
473272,Curaçao,NORP,1,negative,Eredivisie
473272,Nosta12,LAW,1,negative,Eredivisie
473272,2017,DATE,1,negative,Eredivisie
473272,Caribbean,NORP,1,negative,Eredivisie
473272,Kings cup champions,ORG,1,negative,Eredivisie
473272,MIchiel Kramer,FAC,1,negative,Eredivisie
473272,allerdomste,FAC,1,negative,Eredivisie
473272,Eredivisie,ORG,1,negative,Eredivisie
473272,020,NORP,1,negative,Eredivisie
473272,Fries,NORP,1,negative,Eredivisie
473272,Cambuur,GPE,1,negative,Eredivisie
473272,Italia,PERSON,1,negative,Eredivisie
473272,FvD,ORG,1,negative,Eredivisie
473272,laagste,ORDINAL,1,negative,Eredivisie
473272,NL,GPE,1,negative,Eredivisie
473272,Jornada,GPE,1,negative,Eredivisie
473272,20,CARDINAL,1,negative,Eredivisie
473272,NEC Nijmegen,ORG,1,negative,Eredivisie
473272,1,CARDINAL,1,negative,Eredivisie
473272,4,CARDINAL,1,negative,Eredivisie
473272,1,CARDINAL,1,negative,Eredivisie
473272,1,CARDINAL,1,negative,Eredivisie
473272,Eagles Sparta,ORG,1,negative,Eredivisie
473272,15,CARDINAL,1,negative,Eredivisie
473272,Años,GPE,1,negative,Eredivisie
473272,del Planeta,FAC,1,negative,Eredivisie
473272,RKC voor,ORG,1,negative,Eredivisie
473272,2,CARDINAL,1,negative,Eredivisie
473272,Limburger,NORP,1,negative,Eredivisie
473272,1,CARDINAL,1,negative,Eredivisie
473272,Welcome to the,EVENT,1,negative,Eredivisie
473272,Gio2chat,GPE,1,negative,Eredivisie
473272,1,CARDINAL,1,negative,Eredivisie
473272,RKC Waalwijk,ORG,1,negative,Eredivisie
473272,Officieel I,ORG,1,negative,Eredivisie
473272,WijWijkenVoorGeenOvermacht,WORK_OF_ART,1,negative,Eredivisie
473272,3,CARDINAL,3,neutral,Eredivisie
473272,RKC Waalwijk,ORG,3,neutral,Eredivisie
473272,Fortuna Sittard,ORG,3,neutral,Eredivisie
473272,2,CARDINAL,3,neutral,Eredivisie
473272,1,CARDINAL,3,neutral,Eredivisie
473272,Clubfotograaf,PERSON,3,neutral,Eredivisie
473272,Roda Boys,ORG,3,neutral,Eredivisie
473272,Gelderse,NORP,3,neutral,Eredivisie
473272,073,NORP,3,neutral,Eredivisie
473272,RKC voor,ORG,1,negative,Eredivisie
473272,L1,ORG,1,negative,Eredivisie
473272,L1,ORG,1,negative,Eredivisie
473272,provincie Limburg,GPE,1,negative,Eredivisie
473272,RKC van Joseph Oosting,ORG,1,negative,Eredivisie
473272,2,CARDINAL,1,negative,Eredivisie
473272,1,CARDINAL,1,negative,Eredivisie
473272,Fortuna Sittard,ORG,1,negative,Eredivisie
473272,83 minuten,TIME,1,negative,Eredivisie
473272,ex,PERSON,1,negative,Eredivisie
473272,Hansson,PERSON,3,neutral,Eredivisie
473272,Fortuna,ORG,3,neutral,Eredivisie
473272,Waalwijk fanaat,GPE,3,neutral,Eredivisie
473272,bierfijnproever,PERSON,3,neutral,Eredivisie
473272,Fortuna Sittard,ORG,3,neutral,Eredivisie
473272,2,CARDINAL,3,neutral,Eredivisie
473272,1,CARDINAL,3,neutral,Eredivisie
473272,RKC,ORG,3,neutral,Eredivisie
473272,Michael Verrips,PERSON,3,neutral,Eredivisie
473272,Richie Musaba,PERSON,3,neutral,Eredivisie
473272,ex,PERSON,3,neutral,Eredivisie
473272,RKC Waalwijk,ORG,5,positive,Eredivisie
473272,Officieel I,ORG,5,positive,Eredivisie
473272,WijWijkenVoorGeenOvermacht,WORK_OF_ART,5,positive,Eredivisie
473272,Fortuna Sittard,ORG,3,neutral,Eredivisie
473272,RKCNu,PERSON,3,neutral,Eredivisie
473272,Whatsapp,PERSON,3,neutral,Eredivisie
473272,0630246547,CARDINAL,3,neutral,Eredivisie
473272,RKC voor,ORG,1,negative,Eredivisie
473272,Twitteracount,PERSON,1,negative,Eredivisie
473272,1Limburg,GPE,1,negative,Eredivisie
473272,Limburg,GPE,1,negative,Eredivisie
473272,FC Geleen,ORG,4,neutral,Eredivisie
473272,35,CARDINAL,4,neutral,Eredivisie
473272,Fortuna Sittard Cafe,ORG,4,neutral,Eredivisie
473272,Oh ja,PERSON,4,neutral,Eredivisie
473272,Ginger,WORK_OF_ART,4,neutral,Eredivisie
473272,RKC voor,ORG,1,negative,Eredivisie
473272,Zuyderland,GPE,1,negative,Eredivisie
473272,1LSport,CARDINAL,1,negative,Eredivisie
473272,MCFC,ORG,1,negative,Eredivisie
473272,BarneyArmy,ORG,1,negative,Eredivisie
473272,Week,EVENT,3,neutral,Eredivisie
473272,week,DATE,3,neutral,Eredivisie
473272,Dutchman who lives,ORG,3,neutral,Eredivisie
473272,the south of the Netherlands and works,GPE,3,neutral,Eredivisie
473272,Focus,ORG,3,neutral,Eredivisie
473272,and Fortuna,ORG,3,neutral,Eredivisie
473272,Sittard,FAC,3,neutral,Eredivisie
473272,Eredivisie,ORG,3,neutral,Eredivisie
473272,Waalwijk,GPE,3,neutral,Eredivisie
473272,2,CARDINAL,3,neutral,Eredivisie
473272,1,CARDINAL,3,neutral,Eredivisie
473272,Fortuna Sittard,ORG,3,neutral,Eredivisie
473272,2,CARDINAL,3,neutral,Eredivisie
473272,Michiel Kramer,PERSON,3,neutral,Eredivisie
473272,19,CARDINAL,3,neutral,Eredivisie
473272,65,CARDINAL,3,neutral,Eredivisie
473272,Music   Society,ORG,5,positive,Eredivisie
473272,fcbayern member,ORG,5,positive,Eredivisie
473272,love with useless,WORK_OF_ART,5,positive,Eredivisie
473272,Eredivisie,ORG,3,neutral,Eredivisie
473272,Waalwijk,GPE,3,neutral,Eredivisie
473272,2,CARDINAL,3,neutral,Eredivisie
473272,1,CARDINAL,3,neutral,Eredivisie
473272,Fortuna Sittard,ORG,3,neutral,Eredivisie
473272,2,CARDINAL,3,neutral,Eredivisie
473272,Michiel Kramer,PERSON,3,neutral,Eredivisie
473272,19,CARDINAL,3,neutral,Eredivisie
473272,Mats Seuntj,PERSON,3,neutral,Eredivisie
473272,Oranje,PERSON,3,neutral,Eredivisie
473272,Néerlandais,NORP,3,neutral,Eredivisie
473272,VIP,ORG,3,neutral,Eredivisie
473272,RKC Waalwijk,ORG,4,neutral,Eredivisie
473272,Fortuna Sittard,ORG,4,neutral,Eredivisie
473272,Will start at the begin of the,WORK_OF_ART,4,neutral,Eredivisie
473272,21,CARDINAL,4,neutral,Eredivisie
473272,22,CARDINAL,4,neutral,Eredivisie
473272,Fortuna,ORG,2,neutral,Eredivisie
473272,2,CARDINAL,2,neutral,Eredivisie
473272,1,CARDINAL,2,neutral,Eredivisie
473272,RKC Waalwijk,ORG,2,neutral,Eredivisie
473272,Waalwijk,GPE,4,neutral,Eredivisie
473272,2,CARDINAL,4,neutral,Eredivisie
473272,1,CARDINAL,4,neutral,Eredivisie
473272,Heimsieg,NORP,4,neutral,Eredivisie
473272,Fortuna,ORG,4,neutral,Eredivisie
473272,Quelle,PERSON,4,neutral,Eredivisie
473272,Eredivisie und,ORG,4,neutral,Eredivisie
473272,OnsOranje,ORG,4,neutral,Eredivisie
